// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.151883,-0.695965,0.312457,-0.628439,10.850181,0.968845,-0.465536,0.263713,2.356332,-0.6272,1.076416,-0.434326,0.037109
-0.157879,-0.6891,0.307563,-0.636883,10.25297,1.697791,-0.828877,0.102929,2.578093,-0.748566,1.069092,-0.425781,0.065186
-0.16595,-0.681561,0.303395,-0.644893,10.346566,1.648391,-0.421017,-0.321889,2.7043,-0.88228,1.075684,-0.416504,0.095459
-0.177017,-0.673733,0.300625,-0.65144,10.81949,0.870692,-0.696345,-1.010419,2.682191,-1.111907,1.077637,-0.403076,0.116699
-0.189628,-0.666742,0.297999,-0.656272,11.108297,-0.110958,-3.103602,-1.309388,2.425163,-1.401748,1.086182,-0.38501,0.137939
-0.203024,-0.660811,0.295343,-0.659457,11.785205,-0.527657,-4.379398,-1.469328,2.118741,-1.637552,1.083008,-0.364746,0.152344
-0.217473,-0.65549,0.293716,-0.660885,12.45073,-0.982312,-4.265276,-1.822145,1.822293,-1.744624,1.085205,-0.355713,0.171631
-0.232599,-0.650465,0.293482,-0.660804,13.085894,-1.699031,-3.934045,-2.172024,1.568762,-1.737803,1.086426,-0.330811,0.175293
-0.247774,-0.645313,0.29419,-0.660024,13.355418,-2.465453,-3.758073,-2.348419,1.449417,-1.643646,1.093262,-0.323975,0.187988
-0.262158,-0.6397,0.295057,-0.659544,12.881833,-3.307144,-3.231577,-2.274123,1.498912,-1.479745,1.092773,-0.314941,0.19873
-0.275349,-0.633689,0.295515,-0.659767,12.503587,-4.323339,-2.239958,-2.04524,1.588054,-1.311656,1.092285,-0.299316,0.208984
-0.28698,-0.627528,0.294877,-0.660983,12.296343,-5.116103,-1.11551,-1.653966,1.706181,-1.183702,1.0896,-0.288086,0.226074
-0.29728,-0.621184,0.292974,-0.663265,11.964315,-5.450799,0.145911,-1.266053,1.854066,-1.092409,1.084717,-0.281494,0.243408
-0.306027,-0.615095,0.289749,-0.666372,11.226056,-5.317097,0.910015,-0.83542,1.914614,-1.018663,1.07959,-0.268066,0.260254
-0.313536,-0.609283,0.28564,-0.669984,10.505266,-4.474962,1.401508,-0.517886,1.917852,-0.945608,1.079346,-0.261475,0.28418
-0.320449,-0.603519,0.281295,-0.673758,9.995924,-3.422298,1.549719,-0.402564,1.916186,-0.889159,1.074219,-0.248047,0.303223
-0.327027,-0.59774,0.276832,-0.677587,9.524104,-2.235626,1.372641,-0.342639,1.909184,-0.85208,1.067383,-0.246094,0.324951
-0.333382,-0.592046,0.272446,-0.681257,9.077783,-1.087297,0.999064,-0.331167,1.865778,-0.829518,1.060059,-0.237305,0.342041
-0.33968,-0.586473,0.268328,-0.684592,8.903221,-0.461796,0.606846,-0.369582,1.784274,-0.817169,1.057617,-0.23291,0.365967
-0.345878,-0.581082,0.26449,-0.687573,8.999223,-0.335984,0.260142,-0.404293,1.697572,-0.80627,1.045654,-0.224365,0.378906
