// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.859059,0.014935,0.235418,-0.454283,5.549189,-1.021166,11.098501,0.503107,-0.033193,-0.206219,0.320313,-0.412842,0.895508
-0.859384,0.013305,0.234543,-0.454172,4.483983,-2.420364,9.665824,0.353908,0.048476,-0.137793,0.320313,-0.4104,0.903809
-0.859555,0.012223,0.234067,-0.454125,4.47295,-1.833328,9.716781,0.225903,0.023056,-0.087937,0.320557,-0.415039,0.893311
-0.859582,0.01139,0.233969,-0.454145,4.069143,-1.942351,9.374996,0.151787,-0.026929,-0.052841,0.320068,-0.406006,0.901367
-0.859494,0.010788,0.234218,-0.454197,3.920724,-2.095278,9.214439,0.081499,-0.070342,-0.02663,0.326904,-0.4104,0.897461
-0.859326,0.010412,0.234621,-0.454316,3.91473,-2.109079,9.048758,0.031916,-0.080947,0.002032,0.324707,-0.4104,0.899414
-0.859128,0.010101,0.235144,-0.454428,3.893293,-2.463863,8.821479,0.009268,-0.096348,0.006924,0.326904,-0.4104,0.899414
-0.858946,0.00978,0.235672,-0.454506,3.941625,-2.602862,8.678533,0.009063,-0.097888,-0.001393,0.324463,-0.403809,0.903564
-0.858837,0.009413,0.236091,-0.454501,3.984388,-2.536585,8.672138,0.022949,-0.079153,-0.023957,0.328857,-0.403809,0.89917
-0.85877,0.009085,0.236399,-0.454475,3.81672,-2.541229,8.671103,0.025761,-0.055266,-0.029462,0.328857,-0.401611,0.901123
-0.858735,0.008767,0.236621,-0.454431,3.865679,-2.433271,8.817518,0.030606,-0.037225,-0.034584,0.331055,-0.406006,0.896973
-0.858728,0.008382,0.236794,-0.454362,3.97441,-2.331006,8.749156,0.045886,-0.034281,-0.044869,0.329102,-0.408203,0.899414
-0.858749,0.007981,0.236898,-0.454276,3.994565,-2.389992,8.73386,0.053897,-0.021781,-0.050744,0.32666,-0.406006,0.89502
-0.858784,0.00748,0.236949,-0.45419,3.952986,-2.302557,8.735933,0.075982,-0.021923,-0.056863,0.328857,-0.401611,0.896729
-0.858822,0.006913,0.236912,-0.454148,4.015902,-2.333956,8.744444,0.097242,-0.01203,-0.052409,0.326416,-0.399414,0.898926
