// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.527784,-0.50755,0.400368,-0.550946,10.786518,-3.539821,-4.032488,-1.252921,-2.492435,0.67365,1.112061,-0.224609,0.233154
-0.523136,-0.51144,0.409972,-0.544684,8.885951,-1.266454,-5.735746,-0.678309,-2.426464,0.527905,1.123779,-0.22876,0.199951
-0.517697,-0.516748,0.417287,-0.539289,8.202187,1.552982,-6.723438,-0.124813,-2.31976,0.355266,1.128906,-0.239746,0.173828
-0.512412,-0.522408,0.423553,-0.533972,8.571339,4.26589,-6.043449,0.011671,-2.225936,0.208009,1.12207,-0.23999,0.153809
-0.508417,-0.526704,0.430573,-0.527923,9.881611,3.516993,-5.48419,-0.402274,-2.126785,0.190226,1.131348,-0.239746,0.131592
-0.505227,-0.529631,0.438246,-0.521706,11.111405,-0.254416,-5.361815,-0.712945,-1.995027,0.274293,1.131592,-0.246338,0.103027
-0.501733,-0.532466,0.445246,-0.516236,11.329851,-2.757381,-5.205589,-0.551702,-1.866686,0.318663,1.13623,-0.248535,0.076416
-0.497621,-0.535931,0.450797,-0.511795,11.052834,-3.136509,-4.921219,-0.183972,-1.729906,0.274892,1.134277,-0.255371,0.056641
-0.493035,-0.539934,0.455043,-0.508256,10.699137,-2.248243,-4.508303,0.137496,-1.602766,0.224983,1.138672,-0.250732,0.038818
-0.488516,-0.543865,0.458705,-0.505127,10.602367,-0.439071,-3.605398,0.217546,-1.48596,0.201951,1.134521,-0.255371,0.02124
-0.485388,-0.546472,0.463042,-0.501357,10.738162,0.584641,-2.931398,-0.188108,-1.361394,0.193485,1.13916,-0.257324,0.012451
-0.484034,-0.54747,0.468326,-0.496647,10.420439,0.535007,-2.840728,-0.72224,-1.229518,0.177093,1.136963,-0.261963,-0.009521
-0.48397,-0.547346,0.474148,-0.491294,9.749642,0.123759,-2.808826,-1.083885,-1.120531,0.150568,1.136963,-0.255127,-0.027588
-0.484259,-0.546943,0.479777,-0.485963,9.703871,-0.207368,-2.798651,-1.130437,-1.037592,0.123437,1.134521,-0.25293,-0.038574
-0.484547,-0.54675,0.484684,-0.480999,9.752301,6.9e-05,-2.890328,-1.002926,-0.948844,0.059882,1.134766,-0.259766,-0.051758
-0.484698,-0.546796,0.48893,-0.476476,10.006697,-0.210834,-2.922738,-0.860066,-0.872085,0.020282,1.13916,-0.255127,-0.067383
-0.484171,-0.54749,0.4922,-0.472835,10.276877,-0.995276,-2.975419,-0.542426,-0.80974,8.1e-05,1.13501,-0.259766,-0.076172
-0.482487,-0.549298,0.49414,-0.470429,10.083262,-1.492439,-2.327465,-0.061698,-0.764247,-0.025896,1.132568,-0.25293,-0.091797
-0.479748,-0.552156,0.494921,-0.469062,9.847136,-1.210394,-1.552286,0.368179,-0.742059,-0.057628,1.13916,-0.248291,-0.089844
-0.47633,-0.555683,0.494959,-0.468339,9.724427,-0.651101,-1.050235,0.639793,-0.728794,-0.080239,1.134766,-0.257324,-0.093994
-0.472734,-0.559405,0.49476,-0.467763,9.862549,0.180141,-0.505411,0.715887,-0.726516,-0.095682,1.134766,-0.250732,-0.105225
-0.469579,-0.562764,0.494826,-0.466839,10.071588,1.146198,-0.345163,0.571946,-0.712236,-0.103836,1.130371,-0.25293,-0.116211
-0.46741,-0.565234,0.495578,-0.465232,10.058963,1.67867,-0.717861,0.246938,-0.673583,-0.095204,1.134766,-0.248291,-0.12085
-0.466082,-0.566945,0.497062,-0.462893,9.571926,1.386448,-1.515401,-0.060734,-0.67023,-0.083653,1.130371,-0.25293,-0.127197
-0.46503,-0.568424,0.498846,-0.460211,9.484635,0.192487,-1.896216,-0.174403,-0.688794,-0.084392,1.134766,-0.25293,-0.134033
-0.463377,-0.570476,0.500091,-0.457983,9.642718,-0.821169,-2.407162,0.040787,-0.698945,-0.104827,1.130371,-0.25293,-0.142822
-0.46057,-0.573538,0.500216,-0.456851,9.771728,-0.946502,-2.586913,0.479515,-0.678884,-0.126815,1.129883,-0.241699,-0.147705
-0.45662,-0.577565,0.499266,-0.456783,9.801986,-0.122804,-2.410896,0.903051,-0.659596,-0.143865,1.12793,-0.248535,-0.151855
-0.452041,-0.582018,0.497821,-0.457262,9.834689,1.361093,-1.809234,1.115529,-0.653579,-0.13661,1.130127,-0.246094,-0.160889
-0.447832,-0.585972,0.496782,-0.457484,9.889013,2.792323,-1.352306,0.963429,-0.636942,-0.096166,1.128174,-0.250732,-0.167236
-0.44477,-0.588838,0.496677,-0.456904,9.837431,3.243358,-1.369734,0.567691,-0.601885,-0.055844,1.130371,-0.250732,-0.173828
-0.442891,-0.590652,0.497543,-0.455444,9.621325,2.572956,-1.625564,0.157232,-0.577583,-0.023024,1.123535,-0.250732,-0.180664
-0.441436,-0.592002,0.498807,-0.453718,9.624102,1.418935,-2.073525,0.004697,-0.560347,0.007616,1.128174,-0.250732,-0.193848
-0.439893,-0.593325,0.500041,-0.452126,9.622251,0.662116,-2.480821,0.02781,-0.547682,0.027021,1.125732,-0.246338,-0.200684
-0.437732,-0.595048,0.50087,-0.451041,9.503563,0.622603,-2.418365,0.224521,-0.550524,0.039073,1.128174,-0.25293,-0.198242
-0.435092,-0.597056,0.501411,-0.45034,9.649926,1.23041,-2.130379,0.369895,-0.552538,0.053453,1.119141,-0.255371,-0.209229
-0.43249,-0.5989,0.50213,-0.449596,9.734592,1.873055,-1.887289,0.331966,-0.555137,0.083582,1.123779,-0.25293,-0.211426
-0.43007,-0.600484,0.503156,-0.448657,9.708972,1.790527,-1.762858,0.239217,-0.562845,0.113605,1.114746,-0.26001,-0.220215
-0.427647,-0.601981,0.5043,-0.44768,9.734291,1.40405,-1.730686,0.218794,-0.570668,0.133255,1.119385,-0.257568,-0.220215
-0.425118,-0.603487,0.505507,-0.4467,9.781744,1.091543,-1.824206,0.225308,-0.58735,0.149434,1.110352,-0.26001,-0.233398
-0.422371,-0.605094,0.506654,-0.445833,9.853883,0.823954,-2.112556,0.278217,-0.600309,0.160823,1.112549,-0.26001,-0.233398
-0.419282,-0.60688,0.50768,-0.445152,9.888574,0.50496,-2.61444,0.363098,-0.617583,0.174472,1.112793,-0.262207,-0.246582
-0.415701,-0.608937,0.508466,-0.444804,9.82378,0.265906,-2.372163,0.501963,-0.631766,0.18928,1.110596,-0.264648,-0.257568
-0.411852,-0.611131,0.509208,-0.444527,9.603159,0.265443,-2.123736,0.555899,-0.658163,0.200071,1.106445,-0.275879,-0.255127
-0.407598,-0.613514,0.509831,-0.444452,9.491198,0.51292,-1.924614,0.653317,-0.682467,0.218588,1.106445,-0.273682,-0.263916
-0.403122,-0.61596,0.510573,-0.444298,9.523888,1.107521,-1.416498,0.666092,-0.729307,0.240388,1.099854,-0.285156,-0.268066
-0.398606,-0.618314,0.511578,-0.443948,9.630118,1.750375,-0.930113,0.621225,-0.771418,0.269559,1.104492,-0.284912,-0.272461
-0.393902,-0.620693,0.512807,-0.443407,9.69261,1.731191,-0.960799,0.605783,-0.833576,0.29656,1.097656,-0.287354,-0.283447
-0.388803,-0.623252,0.514061,-0.442867,9.648661,1.389841,-0.573273,0.668344,-0.89279,0.315916,1.095703,-0.291992,-0.294434
-0.383233,-0.62605,0.515309,-0.442324,9.509307,1.024731,-0.32719,0.744521,-0.961542,0.332402,1.089111,-0.305664,-0.304932
-0.377148,-0.629091,0.516637,-0.44169,9.440331,0.723506,-0.536686,0.812611,-1.054324,0.355754,1.086914,-0.303467,-0.313965
-0.370783,-0.632223,0.51812,-0.44087,9.541175,0.890939,-0.568703,0.820369,-1.125672,0.376744,1.084717,-0.307861,-0.32251
-0.364377,-0.635151,0.520085,-0.439686,9.79186,1.167062,-1.158229,0.731624,-1.194708,0.435239,1.076172,-0.319336,-0.337646
-0.358157,-0.637764,0.522661,-0.437956,10.053726,1.110812,-1.757493,0.573295,-1.260457,0.489633,1.067139,-0.326416,-0.352783
-0.352075,-0.640149,0.525629,-0.435852,10.350141,0.835038,-2.373053,0.467353,-1.303255,0.524336,1.06543,-0.337646,-0.361328
-0.345772,-0.642492,0.528681,-0.433754,10.674314,0.347875,-3.02543,0.484456,-1.326453,0.559525,1.058594,-0.337646,-0.376953
-0.338929,-0.644905,0.531718,-0.431858,10.75553,0.02004,-3.199581,0.582971,-1.364211,0.610743,1.047363,-0.344727,-0.389893
-0.331668,-0.647254,0.534884,-0.430067,11.057245,0.30389,-2.940776,0.630865,-1.396823,0.677712,1.045654,-0.355957,-0.402832
-0.324217,-0.649382,0.53842,-0.428124,11.216982,0.793017,-2.625763,0.594552,-1.443836,0.755005,1.036865,-0.367432,-0.411133
-0.3168,-0.651175,0.54246,-0.425848,11.492951,1.17789,-2.193947,0.487678,-1.485939,0.832482,1.028076,-0.381104,-0.428467
-0.309274,-0.652801,0.546894,-0.42321,11.560412,0.981029,-2.341841,0.420162,-1.557547,0.887776,1.021484,-0.385742,-0.446045
-0.301089,-0.654537,0.551463,-0.420495,11.72682,0.683997,-2.05285,0.491385,-1.655396,0.944913,1.008545,-0.404053,-0.463135
-0.29202,-0.656498,0.555962,-0.417901,11.770109,0.526527,-1.518666,0.642129,-1.753925,0.991976,0.999756,-0.41333,-0.480469
-0.281853,-0.658744,0.560393,-0.415421,11.761365,0.695534,-1.23968,0.818908,-1.878787,1.050393,0.984619,-0.436279,-0.49292
-0.27042,-0.661186,0.564824,-0.413135,11.960479,1.832218,-0.74612,1.021095,-2.013722,1.14393,0.971191,-0.445557,-0.508057
-0.258281,-0.663432,0.56977,-0.410502,12.895428,2.253326,0.088264,1.019663,-2.148867,1.27438,0.953613,-0.46167,-0.522949
-0.246397,-0.665222,0.575567,-0.406806,13.277856,1.628976,0.759816,0.773975,-2.269969,1.362566,0.937988,-0.470947,-0.546875
-0.23426,-0.666944,0.581737,-0.402356,13.176849,0.901329,0.350159,0.684354,-2.409566,1.404232,0.913574,-0.491943,-0.566162
-0.221416,-0.668697,0.588005,-0.39758,13.743154,0.412632,0.581712,0.737533,-2.545856,1.454381,0.898193,-0.512451,-0.587402
-0.207703,-0.670597,0.594134,-0.392637,15.063324,-0.810758,0.378651,0.848403,-2.672621,1.481185,0.876221,-0.528809,-0.613525
-0.19296,-0.67277,0.599611,-0.388091,16.048697,-1.010389,0.720097,1.099961,-2.740028,1.457342,0.85376,-0.542725,-0.628418
-0.177533,-0.675196,0.604311,-0.383927,16.070901,0.379887,0.52015,1.30417,-2.756241,1.391492,0.827148,-0.563721,-0.638672
