// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.513481,-0.494142,0.384052,-0.587082,9.38323,-3.570951,-0.493586,-0.259991,-1.543641,0.364274,1.05127,-0.257813,0.277344
-0.510086,-0.498066,0.388404,-0.583853,8.364816,-2.680594,0.173247,-0.018727,-1.478947,0.191358,1.058105,-0.257813,0.266602
-0.5069,-0.502397,0.392031,-0.580484,8.111092,-2.005161,-0.122846,0.08033,-1.452813,0.04992,1.055908,-0.257813,0.249268
-0.503398,-0.507322,0.394947,-0.577262,8.015064,-1.364373,-0.177347,0.261831,-1.457026,-0.017572,1.060303,-0.255371,0.22998
-0.499422,-0.512716,0.397688,-0.574059,8.469187,-0.884622,-0.260866,0.383239,-1.5317,-0.014872,1.055664,-0.253418,0.214844
-0.49524,-0.518042,0.400925,-0.570639,9.109803,-0.349634,-0.2132,0.319035,-1.609731,0.042541,1.071777,-0.25293,0.202148
-0.490973,-0.523053,0.404739,-0.567052,9.74242,0.06403,0.036715,0.221553,-1.657011,0.121204,1.067383,-0.255371,0.182861
-0.48656,-0.527699,0.408893,-0.56356,9.978385,0.589634,0.384422,0.166029,-1.648919,0.21184,1.067383,-0.257568,0.172119
-0.482011,-0.531919,0.413385,-0.560214,9.701223,1.358558,0.597806,0.116331,-1.631633,0.312203,1.067383,-0.261963,0.150879
-0.477651,-0.535644,0.418307,-0.556735,9.542244,1.854415,0.503949,-0.014382,-1.613891,0.364338,1.076904,-0.266113,0.131592
-0.473779,-0.538747,0.423807,-0.552876,9.283344,2.233579,0.457615,-0.21804,-1.601947,0.388106,1.072266,-0.268311,0.118896
-0.470698,-0.541081,0.430187,-0.548283,9.046285,2.675992,0.692617,-0.539977,-1.610145,0.390868,1.074707,-0.268311,0.101563
