// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.621216,-0.301137,-0.440781,-0.573689,9.229003,-0.960661,5.515844,-0.351486,0.046894,-0.720805,0.892822,0.525146,0.418213
0.619273,-0.300106,-0.440424,-0.576597,8.924119,0.203569,5.36933,-0.270517,0.185346,-0.658336,0.884033,0.520508,0.418457
0.617709,-0.299246,-0.439917,-0.579103,8.294437,1.354291,5.434515,-0.259656,0.189716,-0.545835,0.888184,0.527344,0.42041
0.616186,-0.299382,-0.439422,-0.581028,7.965438,2.170243,5.482229,-0.319655,0.045313,-0.37783,0.885986,0.527344,0.42041
0.614863,-0.30059,-0.438771,-0.582297,7.978625,2.351023,5.359737,-0.40833,-0.085276,-0.174704,0.888428,0.522705,0.422607
0.613874,-0.302652,-0.437723,-0.58306,7.988967,1.669081,5.219418,-0.487967,-0.133701,0.029377,0.885986,0.524902,0.427002
0.613458,-0.305127,-0.436218,-0.583336,7.880424,0.458192,4.888956,-0.521839,-0.108462,0.215468,0.890869,0.516113,0.425293
0.613509,-0.307807,-0.43438,-0.583246,7.553126,-0.459083,4.716229,-0.518479,-0.069954,0.357547,0.895264,0.516113,0.429688
0.613932,-0.310484,-0.432462,-0.582807,7.328218,-1.139869,4.406263,-0.480991,-0.051948,0.444105,0.897705,0.50708,0.432129
0.614577,-0.312903,-0.430792,-0.58207,7.178342,-1.449939,4.175847,-0.374417,-0.048609,0.47274,0.904785,0.500488,0.43042
0.615354,-0.314928,-0.429546,-0.581077,7.21132,-1.544898,4.058926,-0.252805,-0.062654,0.455253,0.905029,0.491455,0.430664
0.616146,-0.316545,-0.428734,-0.579958,7.389884,-1.376016,3.877653,-0.134709,-0.072518,0.413344,0.907227,0.491455,0.432861
0.617044,-0.317703,-0.428261,-0.578717,7.633079,-0.88549,3.715677,-0.027339,-0.062526,0.376707,0.905029,0.489258,0.430908
0.618068,-0.318532,-0.427923,-0.577418,7.73561,-0.18888,3.669178,0.047943,-0.031214,0.364894,0.902832,0.489258,0.428711
0.6192,-0.319151,-0.427672,-0.576047,7.741895,0.585053,3.561636,0.090921,-0.015595,0.359372,0.911865,0.482666,0.431152
0.620252,-0.319778,-0.427517,-0.574682,7.735623,1.060347,3.538619,0.101408,-0.032366,0.347438,0.916504,0.480469,0.431152
0.621198,-0.320463,-0.42742,-0.573348,7.752517,1.331496,3.481128,0.085293,-0.056039,0.329106,0.916748,0.476074,0.424805
0.621986,-0.321263,-0.427255,-0.572168,7.874531,1.401958,3.356022,0.04583,-0.061674,0.309391,0.918945,0.471436,0.427246
0.622615,-0.322182,-0.427062,-0.57111,7.880832,1.130059,3.21696,0.001366,-0.080217,0.284851,0.919189,0.464844,0.42749
0.622993,-0.323354,-0.426987,-0.570091,7.891506,0.687208,3.172064,-0.030407,-0.140113,0.268556,0.923584,0.467041,0.423096
0.623063,-0.324705,-0.427146,-0.569127,8.119546,0.286858,3.140397,-0.05661,-0.215034,0.22327,0.928223,0.465088,0.42334
0.622848,-0.326095,-0.427412,-0.568367,8.504519,-0.050363,3.147763,-0.079073,-0.241296,0.165087,0.930176,0.469482,0.420898
0.62257,-0.327205,-0.427592,-0.567898,8.79178,-0.241502,3.140511,-0.089022,-0.187783,0.100106,0.935059,0.460693,0.421387
0.622265,-0.327978,-0.427507,-0.567851,8.897309,-0.19011,3.088586,-0.109001,-0.088623,0.036389,0.935059,0.458496,0.421387
0.62207,-0.328429,-0.427123,-0.568092,8.882069,-0.193366,3.045978,-0.126319,0.010849,0.001803,0.932861,0.458252,0.421387
0.621912,-0.328625,-0.426548,-0.568584,8.664116,-0.117482,2.946373,-0.12936,0.08595,-0.031326,0.928467,0.458252,0.419189
0.621844,-0.328712,-0.425922,-0.569078,8.454967,-0.152381,2.779203,-0.121816,0.109773,-0.030393,0.93042,0.462891,0.421143
0.621854,-0.328734,-0.425346,-0.569485,8.342347,-0.31,2.611298,-0.089388,0.114568,-0.016481,0.932861,0.458252,0.430176
0.622001,-0.328671,-0.424835,-0.569741,8.154821,-0.479748,2.550369,-0.055623,0.115289,0.003392,0.932861,0.458252,0.432373
0.622153,-0.328638,-0.424422,-0.569902,8.063466,-0.496237,2.411349,-0.033154,0.096479,0.015267,0.928223,0.462646,0.427734
0.622365,-0.32851,-0.424053,-0.570019,8.021744,-0.479685,2.360137,-0.015328,0.101267,0.013209,0.932861,0.456055,0.427979
