// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
0.619085,-0.091741,-0.772463,-0.107793,10.099405,2.345773,-1.941087,-2.205866,-0.36301,-1.100105,0.959717,0.004395,-0.423584
0.616081,-0.09448,-0.772968,-0.118482,10.54408,0.979576,-1.814032,-2.025705,-0.36954,-0.990309,0.963867,0.017822,-0.434814
0.613325,-0.095889,-0.77366,-0.126842,10.23572,-0.53987,-1.987396,-1.4928,-0.366714,-0.904794,0.95874,0.028809,-0.439697
0.610782,-0.095187,-0.774856,-0.132222,9.837541,-0.556395,-2.020785,-0.755714,-0.399154,-0.87175,0.958252,0.044189,-0.437988
0.608535,-0.09333,-0.776159,-0.136205,9.601614,-0.168095,-2.330127,-0.389548,-0.362385,-0.872996,0.958008,0.050781,-0.444824
0.6066,-0.090491,-0.77755,-0.138794,9.281887,0.216601,-2.757803,-0.045623,-0.324024,-0.850176,0.955322,0.05957,-0.447266
0.604832,-0.087417,-0.778938,-0.140681,9.394887,1.394865,-2.8498,0.095032,-0.303899,-0.795807,0.952637,0.068359,-0.451904
0.603183,-0.085095,-0.780023,-0.143155,9.472233,2.293113,-2.819087,-0.093699,-0.259644,-0.742145,0.956787,0.077393,-0.454346
0.6016,-0.083964,-0.780706,-0.146718,9.349127,2.274438,-2.721775,-0.417835,-0.216072,-0.677801,0.945313,0.079346,-0.45459
0.600026,-0.083537,-0.781208,-0.150681,9.040928,2.154596,-2.485447,-0.570121,-0.207067,-0.613859,0.954102,0.088379,-0.463623
0.598451,-0.083687,-0.78154,-0.155075,9.197511,1.479722,-2.419172,-0.711801,-0.197058,-0.571292,0.944336,0.101563,-0.464111
0.59692,-0.083694,-0.781885,-0.159179,9.409144,0.802224,-2.466537,-0.648261,-0.192201,-0.559146,0.946533,0.105957,-0.457764
0.5954,-0.083187,-0.782366,-0.162737,9.582775,0.761936,-2.50684,-0.496894,-0.199289,-0.575062,0.94873,0.108154,-0.464355
