// fs=100 nSamples=955
// frame=world
// origFName=data/neura-sparse01/rawimu/S02-Trial-Walk-1
// idx=1120,2074
ori_1,ori_2,ori_3,ori_4,acc_1,acc_2,acc_3,gyr_1,gyr_2,gyr_3,mag_1,mag_2,mag_3
-0.591549,-0.232254,0.043381,-0.770874,3.964823,2.275169,8.800414,-0.001232,-0.001853,0.135918,0.372803,-0.210693,0.985596
-0.590796,-0.232229,0.043647,-0.771443,3.925569,2.419061,8.794567,-0.003065,0.00283,0.175251,0.383789,-0.208008,0.987549
-0.589851,-0.232161,0.04398,-0.772168,3.964492,2.536405,8.719737,-0.008264,0.007299,0.226488,0.375,-0.208252,0.987793
-0.588702,-0.232144,0.044427,-0.773024,3.89724,2.346675,8.925835,-0.009166,-0.009883,0.278555,0.379639,-0.217285,0.988037
-0.587423,-0.23228,0.045011,-0.773922,3.946107,2.31606,8.983792,-0.006011,-0.048855,0.308481,0.372803,-0.210693,0.987793
-0.58603,-0.232648,0.045667,-0.774828,3.874658,2.013839,9.138441,0.01545,-0.093984,0.328307,0.379395,-0.212646,0.981445
-0.584612,-0.233394,0.046459,-0.775627,3.814172,1.931296,9.243714,0.038943,-0.173366,0.322578,0.379639,-0.217285,0.98584
-0.583157,-0.234615,0.047478,-0.776292,3.967138,2.139291,9.249118,0.059761,-0.280582,0.318867,0.381836,-0.217041,0.983887
-0.581566,-0.236277,0.048822,-0.776898,3.705564,2.185397,9.494542,0.066464,-0.390591,0.343993,0.384033,-0.219238,0.986084
-0.579827,-0.238592,0.050688,-0.77737,3.863789,1.933612,9.680826,0.067187,-0.560953,0.369945,0.392822,-0.218994,0.983887
-0.577979,-0.241773,0.053145,-0.7776,3.646014,1.544456,9.963047,0.078408,-0.776556,0.377983,0.406006,-0.223145,0.977539
-0.576065,-0.245961,0.05638,-0.777479,3.693808,1.507104,10.065258,0.073076,-1.041014,0.374973,0.416748,-0.218262,0.964111
-0.574055,-0.251253,0.060444,-0.776968,3.658128,1.813874,10.126101,0.071891,-1.328182,0.372929,0.425293,-0.213379,0.968262
-0.571742,-0.257689,0.065468,-0.776158,3.814252,2.154531,10.042564,0.0657,-1.635197,0.420303,0.447266,-0.217285,0.961914
-0.568923,-0.265333,0.071429,-0.775128,4.001253,2.3947,9.986112,0.08157,-1.947789,0.506087,0.467041,-0.218994,0.950928
-0.565552,-0.274145,0.078422,-0.773851,4.078095,2.568883,10.070885,0.080135,-2.267181,0.601825,0.489014,-0.224854,0.936035
-0.561559,-0.284005,0.086382,-0.772354,4.108408,2.807828,9.834981,0.079721,-2.560746,0.70962,0.508789,-0.230957,0.925293
-0.55686,-0.294962,0.095296,-0.770599,4.038327,2.785996,9.975104,0.091192,-2.864206,0.824945,0.543701,-0.225342,0.905518
-0.551633,-0.307017,0.105203,-0.768358,4.084611,2.803323,10.190842,0.082473,-3.182865,0.890019,0.57666,-0.230957,0.890381
-0.545802,-0.320504,0.116182,-0.765427,3.90307,3.813733,10.466672,0.098061,-3.576233,0.942293,0.609375,-0.22998,0.868652
-0.538722,-0.334596,0.129062,-0.762343,4.672073,3.577273,10.162529,-0.050285,-3.915679,1.224793,0.644775,-0.246826,0.843262
-0.529809,-0.349778,0.143786,-0.759133,4.937476,3.372336,10.506326,-0.094739,-4.335905,1.58588,0.681885,-0.25,0.808594
-0.519131,-0.365486,0.161795,-0.755477,4.498235,3.751015,10.874463,-0.42696,-4.846601,2.021627,0.723877,-0.270996,0.779297
-0.50661,-0.381237,0.184333,-0.751017,5.265174,4.357866,10.967434,-0.998511,-5.441508,2.546146,0.768311,-0.298584,0.728516
-0.491715,-0.397584,0.209868,-0.74572,6.903234,5.647831,10.638194,-1.23792,-5.987282,3.025093,0.806641,-0.337646,0.682617
-0.474715,-0.414586,0.236623,-0.739441,9.125817,5.813164,11.145296,-1.229404,-6.370651,3.311761,0.84668,-0.365479,0.62085
-0.45638,-0.431625,0.263172,-0.732228,11.646727,5.461633,11.72259,-1.129004,-6.498399,3.402577,0.873779,-0.402344,0.557861
-0.436687,-0.44871,0.288588,-0.724348,12.6988,4.311334,11.741613,-0.876709,-6.529647,3.439443,0.909424,-0.430176,0.509277
-0.415599,-0.465765,0.312484,-0.716027,12.585451,2.430821,11.520892,-0.559347,-6.514223,3.469556,0.931885,-0.456299,0.445557
-0.393142,-0.483104,0.334072,-0.707422,12.64361,1.818852,11.576597,-0.095252,-6.47339,3.408007,0.95459,-0.490967,0.375732
-0.369984,-0.499591,0.354248,-0.69859,14.18816,4.933408,11.772961,0.090027,-6.312575,3.411105,0.974854,-0.514893,0.324951
